sa3_code,sa3_name,year,permanent,respite,total_residential,hcp_level1,hcp_level2,hcp_level3,hcp_level4,total_homecare,total_users,hcp_high_needs,pct_hcp_high
20803.0,Kingston,2025,1028.0,43.0,1071.0,33,452,574,383,1442,2513.0,957,0.6636615811373093
20804.0,Stonnington - East,2024,591.0,36.0,627.0,2,109,104,102,317,944.0,206,0.6498422712933754
20804.0,Stonnington - East,2025,620.0,23.0,643.0,2,97,129,136,364,1007.0,265,0.728021978021978
20901.0,Banyule,2024,1006.0,38.0,1044.0,156,741,396,242,1535,2579.0,638,0.41563517915309445
20901.0,Banyule,2025,1056.0,50.0,1106.0,139,724,454,286,1603,2709.0,740,0.4616344354335621
20902.0,Darebin - North,2024,861.0,55.0,916.0,59,827,477,279,1642,2558.0,756,0.46041412911084045
20902.0,Darebin - North,2025,901.0,50.0,951.0,43,806,632,312,1793,2744.0,944,0.5264919129949804
20903.0,Nillumbik - Kinglake,2024,443.0,33.0,476.0,16,136,109,83,344,820.0,192,0.5581395348837209
20903.0,Nillumbik - Kinglake,2025,448.0,36.0,484.0,15,140,164,90,409,893.0,254,0.6210268948655256
20904.0,Whittlesea - Wallan,2024,1332.0,107.0,1439.0,67,993,680,445,2185,3624.0,1125,0.5148741418764302
20904.0,Whittlesea - Wallan,2025,1451.0,105.0,1556.0,63,950,915,495,2423,3979.0,1410,0.5819232356582749
21001.0,Keilor,2024,529.0,26.0,555.0,12,442,372,289,1115,1670.0,661,0.5928251121076233
21001.0,Keilor,2025,528.0,55.0,583.0,8,379,427,325,1139,1722.0,752,0.6602282704126426
21002.0,Macedon Ranges,2024,138.0,6.0,144.0,8,39,52,54,153,297.0,106,0.6928104575163399
21002.0,Macedon Ranges,2025,244.0,17.0,261.0,1,49,81,57,188,449.0,138,0.7340425531914894
21003.0,Moreland - North,2024,795.0,74.0,869.0,20,507,429,354,1310,2179.0,783,0.5977099236641221
21003.0,Moreland - North,2025,839.0,61.0,900.0,12,401,471,405,1289,2189.0,876,0.6795965865011637
21004.0,Sunbury,2024,184.0,2.0,186.0,1,98,96,109,304,490.0,205,0.6743421052631579
21004.0,Sunbury,2025,179.0,4.0,183.0,1,98,114,110,323,506.0,224,0.6934984520123839
21005.0,Tullamarine - Broadmeadows,2024,579.0,42.0,621.0,13,435,630,628,1706,2327.0,1258,0.7373974208675264
21005.0,Tullamarine - Broadmeadows,2025,605.0,22.0,627.0,10,369,770,771,1920,2547.0,1541,0.8026041666666667
21101.0,Knox,2024,1381.0,52.0,1433.0,208,1049,576,429,2262,3695.0,1005,0.4442970822281167
21101.0,Knox,2025,1399.0,50.0,1449.0,171,961,706,482,2320,3769.0,1188,0.5120689655172413
21102.0,Manningham - East,2024,287.0,16.0,303.0,28,132,69,75,304,607.0,144,0.47368421052631576
21102.0,Manningham - East,2025,301.0,20.0,321.0,23,123,86,87,319,640.0,173,0.542319749216301
21103.0,Maroondah,2024,1135.0,63.0,1198.0,181,865,404,297,1747,2945.0,701,0.4012593016599886
21103.0,Maroondah,2025,1203.0,59.0,1262.0,159,822,495,320,1796,3058.0,815,0.4537861915367483
21104.0,Whitehorse - East,2024,625.0,24.0,649.0,114,504,259,202,1079,1728.0,461,0.4272474513438369
21104.0,Whitehorse - East,2025,612.0,28.0,640.0,88,501,331,218,1138,1778.0,549,0.48242530755711777
21105.0,Yarra Ranges,2024,877.0,53.0,930.0,246,1080,533,297,2156,3086.0,830,0.3849721706864564
21105.0,Yarra Ranges,2025,968.0,57.0,1025.0,201,1019,662,357,2239,3264.0,1019,0.4551138901295221
21201.0,Cardinia,2024,695.0,18.0,713.0,13,230,221,141,605,1318.0,362,0.5983471074380166
21201.0,Cardinia,2025,703.0,17.0,720.0,16,210,314,219,759,1479.0,533,0.7022397891963109
21202.0,Casey - North,2024,1036.0,33.0,1069.0,29,611,468,333,1441,2510.0,801,0.5558639833448994
21202.0,Casey - North,2025,1030.0,31.0,1061.0,24,533,604,454,1615,2676.0,1058,0.6551083591331269
21203.0,Casey - South,2024,674.0,23.0,697.0,32,522,412,340,1306,2003.0,752,0.5758039816232772
21203.0,Casey - South,2025,667.0,27.0,694.0,33,480,533,453,1499,2193.0,986,0.6577718478985991
21204.0,Dandenong,2024,1557.0,49.0,1606.0,107,1180,1164,693,3144,4750.0,1857,0.5906488549618321
21204.0,Dandenong,2025,1547.0,77.0,1624.0,82,1117,1390,901,3490,5114.0,2291,0.6564469914040114
21205.0,Monash,2024,1970.0,103.0,2073.0,270,1459,816,684,3229,5302.0,1500,0.4645401052957572
21205.0,Monash,2025,2050.0,91.0,2141.0,237,1460,995,741,3433,5574.0,1736,0.5056801631226333
21301.0,Brimbank,2024,1111.0,51.0,1162.0,24,1091,980,529,2624,3786.0,1509,0.5750762195121951
21301.0,Brimbank,2025,1111.0,48.0,1159.0,17,1087,1069,553,2726,3885.0,1622,0.59501100513573
21302.0,Hobsons Bay,2024,691.0,53.0,744.0,5,381,323,177,886,1630.0,500,0.5643340857787811
21302.0,Hobsons Bay,2025,715.0,46.0,761.0,5,360,359,188,912,1673.0,547,0.5997807017543859
21303.0,Maribyrnong,2024,486.0,37.0,523.0,3,390,304,188,885,1408.0,492,0.5559322033898305
21303.0,Maribyrnong,2025,515.0,24.0,539.0,3,365,324,195,887,1426.0,519,0.5851183765501691
21304.0,Melton - Bacchus Marsh,2024,584.0,22.0,606.0,16,547,432,236,1231,1837.0,668,0.5426482534524777
21304.0,Melton - Bacchus Marsh,2025,581.0,15.0,596.0,15,558,470,272,1315,1911.0,742,0.5642585551330799
21305.0,Wyndham,2024,1004.0,69.0,1073.0,10,484,412,225,1131,2204.0,637,0.5632183908045977
21305.0,Wyndham,2025,1108.0,55.0,1163.0,10,471,491,244,1216,2379.0,735,0.6044407894736842
21401.0,Frankston,2024,1169.0,74.0,1243.0,25,581,419,370,1395,2638.0,789,0.5655913978494623
21401.0,Frankston,2025,1243.0,51.0,1294.0,18,501,518,510,1547,2841.0,1028,0.6645119586296057
21402.0,Mornington Peninsula,2024,1988.0,127.0,2115.0,85,1313,750,518,2666,4781.0,1268,0.47561890472618157
21402.0,Mornington Peninsula,2025,2093.0,124.0,2217.0,66,1170,925,680,2841,5058.0,1605,0.5649419218585006
21501.0,Grampians,2024,721.0,28.0,749.0,29,441,205,87,762,1511.0,292,0.38320209973753283
21501.0,Grampians,2025,745.0,26.0,771.0,23,368,250,133,774,1545.0,383,0.49483204134366926
21502.0,Mildura,2024,528.0,19.0,547.0,89,598,266,154,1107,1654.0,420,0.3794037940379404
21502.0,Mildura,2025,539.0,26.0,565.0,68,541,264,156,1029,1594.0,420,0.40816326530612246
21503.0,Murray River - Swan Hill,2024,428.0,23.0,451.0,9,207,128,71,415,866.0,199,0.4795180722891566
21503.0,Murray River - Swan Hill,2025,434.0,25.0,459.0,9,199,162,132,502,961.0,294,0.5856573705179283
21601.0,Campaspe,2024,454.0,20.0,474.0,32,283,172,117,604,1078.0,289,0.478476821192053
21601.0,Campaspe,2025,484.0,19.0,503.0,31,255,188,159,633,1136.0,347,0.5481832543443917
21602.0,Moira,2024,356.0,12.0,368.0,73,220,69,24,386,754.0,93,0.24093264248704663
21602.0,Moira,2025,370.0,14.0,384.0,58,204,76,24,362,746.0,100,0.27624309392265195
21603.0,Shepparton,2024,653.0,19.0,672.0,99,330,131,53,613,1285.0,184,0.300163132137031
21603.0,Shepparton,2025,662.0,25.0,687.0,83,318,146,51,598,1285.0,197,0.3294314381270903
21701.0,Glenelg - Southern Grampians,2024,414.0,37.0,451.0,12,388,225,154,779,1230.0,379,0.4865211810012837
21701.0,Glenelg - Southern Grampians,2025,454.0,26.0,480.0,13,367,238,168,786,1266.0,406,0.5165394402035624
21703.0,Colac - Corangamite,2024,344.0,11.0,355.0,9,203,188,121,521,876.0,309,0.5930902111324377
21703.0,Colac - Corangamite,2025,348.0,11.0,359.0,8,199,209,133,549,908.0,342,0.6229508196721312
21704.0,Warrnambool,2024,520.0,14.0,534.0,9,408,307,229,953,1487.0,536,0.5624344176285414
21704.0,Warrnambool,2025,519.0,13.0,532.0,9,360,347,253,969,1501.0,600,0.6191950464396285
30101.0,Capalaba,2024,603.0,12.0,615.0,22,160,202,105,489,1104.0,307,0.6278118609406953
30101.0,Capalaba,2025,542.0,12.0,554.0,21,176,243,126,566,1120.0,369,0.6519434628975265
30102.0,Cleveland - Stradbroke,2024,912.0,34.0,946.0,82,518,388,186,1174,2120.0,574,0.4889267461669506
30102.0,Cleveland - Stradbroke,2025,928.0,28.0,956.0,73,499,487,216,1275,2231.0,703,0.5513725490196079
30103.0,Wynnum - Manly,2024,465.0,3.0,468.0,29,199,172,84,484,952.0,256,0.5289256198347108
30103.0,Wynnum - Manly,2025,462.0,7.0,469.0,25,194,204,95,518,987.0,299,0.5772200772200772
30201.0,Bald Hills - Everton Park,2024,481.0,13.0,494.0,10,147,133,102,392,886.0,235,0.5994897959183674
30201.0,Bald Hills - Everton Park,2025,483.0,5.0,488.0,6,153,137,103,399,887.0,240,0.6015037593984962
30202.0,Chermside,2024,698.0,8.0,706.0,26,311,275,162,774,1480.0,437,0.5645994832041343
30202.0,Chermside,2025,699.0,6.0,705.0,20,272,324,203,819,1524.0,527,0.6434676434676435
30203.0,Nundah,2024,309.0,1.0,310.0,11,142,118,80,351,661.0,198,0.5641025641025641
30203.0,Nundah,2025,310.0,0.0,310.0,10,127,129,90,356,666.0,219,0.6151685393258427
30204.0,Sandgate,2024,656.0,29.0,685.0,24,238,229,145,636,1321.0,374,0.5880503144654088
30204.0,Sandgate,2025,696.0,9.0,705.0,21,221,269,166,677,1382.0,435,0.6425406203840472
30301.0,Carindale,2024,445.0,6.0,451.0,12,120,150,91,373,824.0,241,0.646112600536193
30301.0,Carindale,2025,457.0,0.0,457.0,9,118,170,91,388,845.0,261,0.6726804123711341
30302.0,Holland Park - Yeronga,2024,645.0,25.0,670.0,17,144,200,124,485,1155.0,324,0.668041237113402
30302.0,Holland Park - Yeronga,2025,660.0,8.0,668.0,14,133,231,139,517,1185.0,370,0.7156673114119922
30303.0,Mt Gravatt,2024,632.0,29.0,661.0,25,245,215,130,615,1276.0,345,0.5609756097560976
30303.0,Mt Gravatt,2025,651.0,16.0,667.0,17,221,251,162,651,1318.0,413,0.6344086021505376
30304.0,Nathan,2024,110.0,11.0,121.0,11,105,106,78,300,421.0,184,0.6133333333333333
30304.0,Nathan,2025,129.0,1.0,130.0,9,99,146,98,352,482.0,244,0.6931818181818182
30305.0,Rocklea - Acacia Ridge,2024,642.0,22.0,664.0,14,146,127,95,382,1046.0,222,0.581151832460733
30305.0,Rocklea - Acacia Ridge,2025,661.0,7.0,668.0,11,142,173,122,448,1116.0,295,0.6584821428571429
30306.0,Sunnybank,2024,339.0,21.0,360.0,24,184,175,97,480,840.0,272,0.5666666666666667
30306.0,Sunnybank,2025,348.0,4.0,352.0,19,164,248,117,548,900.0,365,0.666058394160584
30401.0,Centenary,2024,435.0,10.0,445.0,18,100,100,60,278,723.0,160,0.5755395683453237
30401.0,Centenary,2025,434.0,5.0,439.0,12,100,110,66,288,727.0,176,0.6111111111111112
30402.0,Kenmore - Brookfield - Moggill,2024,434.0,9.0,443.0,10,107,111,89,317,760.0,200,0.6309148264984227
30402.0,Kenmore - Brookfield - Moggill,2025,444.0,3.0,447.0,10,98,118,100,326,773.0,218,0.6687116564417178
30403.0,Sherwood - Indooroopilly,2024,371.0,16.0,387.0,8,100,94,64,266,653.0,158,0.5939849624060151
30403.0,Sherwood - Indooroopilly,2025,315.0,8.0,323.0,5,87,125,79,296,619.0,204,0.6891891891891891
30404.0,The Gap - Enoggera,2024,549.0,11.0,560.0,10,136,147,98,391,951.0,245,0.6265984654731458
30404.0,The Gap - Enoggera,2025,545.0,8.0,553.0,11,130,167,107,415,968.0,274,0.6602409638554216
30501.0,Brisbane Inner,2024,387.0,10.0,397.0,2,86,103,85,276,673.0,188,0.6811594202898551
30501.0,Brisbane Inner,2025,382.0,32.0,414.0,2,80,114,102,298,712.0,216,0.7248322147651006
30502.0,Brisbane Inner - East,2024,238.0,10.0,248.0,3,55,58,41,157,405.0,99,0.6305732484076433
30502.0,Brisbane Inner - East,2025,106.0,0.0,106.0,1,47,68,38,154,260.0,106,0.6883116883116883
30503.0,Brisbane Inner - North,2024,707.0,15.0,722.0,6,172,153,117,448,1170.0,270,0.6026785714285714
30503.0,Brisbane Inner - North,2025,737.0,14.0,751.0,4,145,205,134,488,1239.0,339,0.694672131147541
30504.0,Brisbane Inner - West,2024,230.0,13.0,243.0,5,91,99,56,251,494.0,155,0.6175298804780877
30504.0,Brisbane Inner - West,2025,262.0,9.0,271.0,4,78,121,78,281,552.0,199,0.708185053380783
30601.0,Cairns - North,2024,378.0,25.0,403.0,12,315,179,68,574,977.0,247,0.43031358885017423
30601.0,Cairns - North,2025,393.0,15.0,408.0,7,350,223,81,661,1069.0,304,0.4599092284417549
30602.0,Cairns - South,2024,926.0,29.0,955.0,22,697,395,181,1295,2250.0,576,0.44478764478764476
30602.0,Cairns - South,2025,953.0,16.0,969.0,20,750,503,199,1472,2441.0,702,0.47690217391304346
30603.0,Innisfail - Cassowary Coast,2024,226.0,18.0,244.0,20,316,182,51,569,813.0,233,0.4094903339191564
30603.0,Innisfail - Cassowary Coast,2025,229.0,9.0,238.0,17,319,237,90,663,901.0,327,0.49321266968325794
30604.0,Port Douglas - Daintree,2024,103.0,5.0,108.0,2,92,77,15,186,294.0,92,0.4946236559139785
30604.0,Port Douglas - Daintree,2025,105.0,7.0,112.0,3,111,95,19,228,340.0,114,0.5
30605.0,Tablelands (East) - Kuranda,2024,241.0,12.0,253.0,15,361,223,80,679,932.0,303,0.44624447717231225
30605.0,Tablelands (East) - Kuranda,2025,248.0,9.0,257.0,14,354,307,94,769,1026.0,401,0.5214564369310793
30701.0,Darling Downs (West) - Maranoa,2024,287.0,15.0,302.0,28,151,91,49,319,621.0,140,0.438871473354232
30701.0,Darling Downs (West) - Maranoa,2025,303.0,8.0,311.0,30,142,92,46,310,621.0,138,0.44516129032258067
30702.0,Darling Downs - East,2024,477.0,21.0,498.0,82,306,158,51,597,1095.0,209,0.3500837520938023
30702.0,Darling Downs - East,2025,453.0,10.0,463.0,78,312,167,48,605,1068.0,215,0.35537190082644626
30703.0,Granite Belt,2024,455.0,22.0,477.0,69,311,198,95,673,1150.0,293,0.43536404160475484
30703.0,Granite Belt,2025,492.0,6.0,498.0,62,290,215,91,658,1156.0,306,0.46504559270516715
30801.0,Central Highlands (Qld),2024,51.0,0.0,51.0,5,35,69,31,140,191.0,100,0.7142857142857143
30801.0,Central Highlands (Qld),2025,43.0,3.0,46.0,3,34,77,41,155,201.0,118,0.7612903225806451
30803.0,Rockhampton,2024,944.0,16.0,960.0,54,826,997,345,2222,3182.0,1342,0.6039603960396039
30803.0,Rockhampton,2025,966.0,13.0,979.0,40,819,1152,439,2450,3429.0,1591,0.6493877551020408
30804.0,Biloela,2024,87.0,1.0,88.0,2,48,59,24,133,221.0,83,0.6240601503759399
30804.0,Biloela,2025,88.0,3.0,91.0,1,45,65,37,148,239.0,102,0.6891891891891891
30805.0,Gladstone,2024,208.0,4.0,212.0,7,191,259,94,551,763.0,353,0.6406533575317604
30805.0,Gladstone,2025,213.0,0.0,213.0,6,205,318,142,671,884.0,460,0.6855439642324889
30901.0,Broadbeach - Burleigh,2024,404.0,15.0,419.0,19,192,161,112,484,903.0,273,0.5640495867768595
30901.0,Broadbeach - Burleigh,2025,424.0,9.0,433.0,15,171,192,155,533,966.0,347,0.651031894934334
30902.0,Coolangatta,2024,461.0,17.0,478.0,19,152,154,92,417,895.0,246,0.5899280575539568
30902.0,Coolangatta,2025,471.0,1.0,472.0,13,120,152,137,422,894.0,289,0.6848341232227488
30903.0,Gold Coast - North,2024,986.0,31.0,1017.0,31,269,253,193,746,1763.0,446,0.5978552278820375
30903.0,Gold Coast - North,2025,959.0,31.0,990.0,24,244,296,215,779,1769.0,511,0.6559691912708601
30904.0,Gold Coast Hinterland,2024,35.0,2.0,37.0,4,37,40,36,117,154.0,76,0.6495726495726496
30904.0,Gold Coast Hinterland,2025,38.0,2.0,40.0,2,33,45,40,120,160.0,85,0.7083333333333334
30905.0,Mudgeeraba - Tallebudgera,2024,352.0,12.0,364.0,8,60,39,40,147,511.0,79,0.5374149659863946
30905.0,Mudgeeraba - Tallebudgera,2025,361.0,7.0,368.0,7,49,58,46,160,528.0,104,0.65
30906.0,Nerang,2024,215.0,5.0,220.0,21,200,155,99,475,695.0,254,0.5347368421052632
30906.0,Nerang,2025,214.0,2.0,216.0,16,177,176,128,497,713.0,304,0.6116700201207244
30907.0,Ormeau - Oxenford,2024,727.0,13.0,740.0,20,260,240,166,686,1426.0,406,0.5918367346938775
30907.0,Ormeau - Oxenford,2025,708.0,13.0,721.0,17,249,262,201,729,1450.0,463,0.635116598079561
30908.0,Robina,2024,664.0,9.0,673.0,16,159,146,118,439,1112.0,264,0.6013667425968109
30908.0,Robina,2025,673.0,10.0,683.0,14,150,140,128,432,1115.0,268,0.6203703703703703
30909.0,Southport,2024,1010.0,34.0,1044.0,19,263,195,138,615,1659.0,333,0.5414634146341464
30909.0,Southport,2025,996.0,12.0,1008.0,18,223,202,178,621,1629.0,380,0.6119162640901772
30910.0,Surfers Paradise,2024,51.0,0.0,51.0,12,122,70,74,278,329.0,144,0.5179856115107914
30910.0,Surfers Paradise,2025,73.0,1.0,74.0,7,115,79,81,282,356.0,160,0.5673758865248227
31001.0,Forest Lake - Oxley,2024,343.0,10.0,353.0,29,265,280,179,753,1106.0,459,0.6095617529880478
31001.0,Forest Lake - Oxley,2025,430.0,18.0,448.0,24,250,315,218,807,1255.0,533,0.6604708798017348
31002.0,Ipswich Hinterland,2024,341.0,20.0,361.0,93,268,156,91,608,969.0,247,0.40625
31002.0,Ipswich Hinterland,2025,367.0,11.0,378.0,82,264,203,86,635,1013.0,289,0.45511811023622045
31003.0,Ipswich Inner,2024,898.0,8.0,906.0,82,364,192,96,734,1640.0,288,0.3923705722070845
31003.0,Ipswich Inner,2025,899.0,6.0,905.0,74,355,249,112,790,1695.0,361,0.4569620253164557
31004,,2024,,,,58,175,118,55,406,406.0,173,0.42610837438423643
31004,,2025,,,,42,192,140,56,430,430.0,196,0.4558139534883721
31101.0,Beaudesert,2024,208.0,6.0,214.0,6,84,77,47,214,428.0,124,0.5794392523364486
31101.0,Beaudesert,2025,204.0,12.0,216.0,3,62,76,60,201,417.0,136,0.6766169154228856
31102.0,Beenleigh,2024,241.0,2.0,243.0,14,163,133,97,407,650.0,230,0.5651105651105651
31102.0,Beenleigh,2025,235.0,2.0,237.0,18,146,164,112,440,677.0,276,0.6272727272727273
31103.0,Browns Plains,2024,483.0,13.0,496.0,31,252,227,124,634,1130.0,351,0.5536277602523659
31103.0,Browns Plains,2025,514.0,4.0,518.0,18,232,272,155,677,1195.0,427,0.6307237813884786
31104.0,Jimboomba,2024,142.0,0.0,142.0,4,88,103,67,262,404.0,170,0.648854961832061
31104.0,Jimboomba,2025,141.0,0.0,141.0,9,95,109,83,296,437.0,192,0.6486486486486487
31105.0,Loganlea - Carbrook,2024,709.0,24.0,733.0,31,238,204,129,602,1335.0,333,0.553156146179402
31105.0,Loganlea - Carbrook,2025,731.0,11.0,742.0,28,221,228,142,619,1361.0,370,0.5977382875605816
31106.0,Springwood - Kingston,2024,539.0,10.0,549.0,18,226,241,170,655,1204.0,411,0.6274809160305344
31106.0,Springwood - Kingston,2025,543.0,6.0,549.0,14,217,285,198,714,1263.0,483,0.6764705882352942
31201.0,Bowen Basin - North,2024,128.0,9.0,137.0,9,64,54,22,149,286.0,76,0.5100671140939598
31201.0,Bowen Basin - North,2025,144.0,0.0,144.0,6,60,65,25,156,300.0,90,0.5769230769230769
31202.0,Mackay,2024,786.0,16.0,802.0,20,259,161,63,503,1305.0,224,0.44532803180914515
31202.0,Mackay,2025,798.0,6.0,804.0,13,254,200,79,546,1350.0,279,0.510989010989011
31203.0,Whitsunday,2024,94.0,2.0,96.0,3,28,15,7,53,149.0,22,0.41509433962264153
31203.0,Whitsunday,2025,94.0,0.0,94.0,2,25,32,6,65,159.0,38,0.5846153846153846
31301.0,Bribie - Beachmere,2024,291.0,1.0,292.0,51,383,312,171,917,1209.0,483,0.5267175572519084
31301.0,Bribie - Beachmere,2025,298.0,0.0,298.0,42,359,385,216,1002,1300.0,601,0.5998003992015968
31302.0,Caboolture,2024,1155.0,34.0,1189.0,44,379,357,166,946,2135.0,523,0.5528541226215645
31302.0,Caboolture,2025,1159.0,36.0,1195.0,24,354,413,215,1006,2201.0,628,0.6242544731610338
31303.0,Caboolture Hinterland,2024,111.0,1.0,112.0,3,40,45,44,132,244.0,89,0.6742424242424242
31303.0,Caboolture Hinterland,2025,105.0,4.0,109.0,5,38,58,47,148,257.0,105,0.7094594594594594
31304.0,Narangba - Burpengary,2024,575.0,13.0,588.0,33,269,269,125,696,1284.0,394,0.5660919540229885
31304.0,Narangba - Burpengary,2025,583.0,6.0,589.0,25,265,315,144,749,1338.0,459,0.6128170894526035
31305.0,Redcliffe,2024,837.0,19.0,856.0,35,455,358,207,1055,1911.0,565,0.5355450236966824
31305.0,Redcliffe,2025,869.0,9.0,878.0,30,421,444,239,1134,2012.0,683,0.6022927689594356
31401.0,The Hills District,2024,157.0,3.0,160.0,13,209,220,125,567,727.0,345,0.6084656084656085
31401.0,The Hills District,2025,162.0,7.0,169.0,8,206,254,126,594,763.0,380,0.6397306397306397
31402.0,North Lakes,2024,536.0,18.0,554.0,31,315,264,146,756,1310.0,410,0.5423280423280423
31402.0,North Lakes,2025,544.0,8.0,552.0,29,293,341,167,830,1382.0,508,0.6120481927710844
31403.0,Strathpine,2024,243.0,5.0,248.0,18,106,141,83,348,596.0,224,0.6436781609195402
31403.0,Strathpine,2025,294.0,3.0,297.0,17,119,157,96,389,686.0,253,0.6503856041131105
31501.0,Far North,2024,52.0,6.0,58.0,4,143,82,25,254,312.0,107,0.421259842519685
31501.0,Far North,2025,65.0,0.0,65.0,4,155,87,19,265,330.0,106,0.4
31502.0,Outback - North,2024,41.0,3.0,44.0,5,57,29,18,109,153.0,47,0.43119266055045874
31502.0,Outback - North,2025,46.0,1.0,47.0,7,51,29,20,107,154.0,49,0.45794392523364486
31503.0,Outback - South,2024,72.0,5.0,77.0,15,77,32,16,140,217.0,48,0.34285714285714286
31503.0,Outback - South,2025,78.0,3.0,81.0,16,79,30,17,142,223.0,47,0.33098591549295775
31601.0,Buderim,2024,453.0,14.0,467.0,31,403,444,426,1304,1771.0,870,0.6671779141104295
31601.0,Buderim,2025,446.0,12.0,458.0,24,381,558,478,1441,1899.0,1036,0.7189451769604441
31602.0,Caloundra,2024,1354.0,83.0,1437.0,47,657,775,786,2265,3702.0,1561,0.6891832229580573
31602.0,Caloundra,2025,1464.0,35.0,1499.0,43,661,952,933,2589,4088.0,1885,0.7280803398995751
31603.0,Maroochy,2024,1067.0,61.0,1128.0,18,331,391,455,1195,2323.0,846,0.7079497907949791
31603.0,Maroochy,2025,1099.0,37.0,1136.0,19,341,459,488,1307,2443.0,947,0.7245600612088753
31605.0,Noosa,2024,568.0,16.0,584.0,14,225,289,330,858,1442.0,619,0.7214452214452215
31605.0,Noosa,2025,638.0,18.0,656.0,13,215,360,366,954,1610.0,726,0.7610062893081762
31606.0,Sunshine Coast Hinterland,2024,241.0,5.0,246.0,19,331,319,340,1009,1255.0,659,0.6531219028741329
31606.0,Sunshine Coast Hinterland,2025,243.0,5.0,248.0,18,337,389,357,1101,1349.0,746,0.6775658492279746
31607.0,Nambour,2024,405.0,33.0,438.0,27,276,327,334,964,1402.0,661,0.6856846473029046
31607.0,Nambour,2025,432.0,14.0,446.0,21,279,355,369,1024,1470.0,724,0.70703125
31608.0,Noosa Hinterland,2024,79.0,1.0,80.0,4,100,110,145,359,439.0,255,0.7103064066852368
31608.0,Noosa Hinterland,2025,81.0,9.0,90.0,5,90,153,160,408,498.0,313,0.7671568627450981
31701.0,Toowoomba,2024,1490.0,38.0,1528.0,212,1159,724,374,2469,3997.0,1098,0.44471445929526127
31701.0,Toowoomba,2025,1579.0,31.0,1610.0,210,1117,694,351,2372,3982.0,1045,0.4405564924114671
31801.0,Charters Towers - Ayr - Ingham,2024,441.0,15.0,456.0,11,224,240,167,642,1098.0,407,0.6339563862928349
31801.0,Charters Towers - Ayr - Ingham,2025,429.0,18.0,447.0,10,210,244,160,624,1071.0,404,0.6474358974358975
31802.0,Townsville,2024,1154.0,13.0,1167.0,40,681,818,554,2093,3260.0,1372,0.6555183946488294
31802.0,Townsville,2025,1178.0,9.0,1187.0,39,613,842,619,2113,3300.0,1461,0.6914339801230478
31901.0,Bundaberg,2024,803.0,13.0,816.0,99,679,551,303,1632,2448.0,854,0.5232843137254902
31901.0,Bundaberg,2025,817.0,7.0,824.0,87,638,568,306,1599,2423.0,874,0.5465916197623515
31902.0,Burnett,2024,399.0,11.0,410.0,90,320,169,63,642,1052.0,232,0.3613707165109034
31902.0,Burnett,2025,403.0,13.0,416.0,77,321,198,69,665,1081.0,267,0.40150375939849625
31903.0,Gympie - Cooloola,2024,378.0,21.0,399.0,29,487,541,493,1550,1949.0,1034,0.6670967741935484
31903.0,Gympie - Cooloola,2025,386.0,17.0,403.0,21,474,708,580,1783,2186.0,1288,0.7223780145821649
31904.0,Hervey Bay,2024,761.0,61.0,822.0,138,713,467,253,1571,2393.0,720,0.4583068109484405
31904.0,Hervey Bay,2025,804.0,26.0,830.0,119,732,562,262,1675,2505.0,824,0.4919402985074627
31905.0,Maryborough,2024,468.0,9.0,477.0,55,379,263,168,865,1342.0,431,0.4982658959537572
31905.0,Maryborough,2025,482.0,18.0,500.0,43,356,319,186,904,1404.0,505,0.5586283185840708
40101.0,Adelaide City,2024,135.0,11.0,146.0,0,40,60,29,129,275.0,89,0.689922480620155
40101.0,Adelaide City,2025,131.0,5.0,136.0,0,38,81,38,157,293.0,119,0.7579617834394905
40102.0,Adelaide Hills,2024,515.0,80.0,595.0,24,257,181,125,587,1182.0,306,0.5212947189097104
40102.0,Adelaide Hills,2025,542.0,45.0,587.0,20,252,226,153,651,1238.0,379,0.5821812596006144
40103.0,Burnside,2024,454.0,22.0,476.0,4,149,234,123,510,986.0,357,0.7
40103.0,Burnside,2025,453.0,19.0,472.0,4,146,297,144,591,1063.0,441,0.7461928934010152
40104.0,Campbelltown (SA),2024,564.0,31.0,595.0,7,333,477,230,1047,1642.0,707,0.6752626552053486
40104.0,Campbelltown (SA),2025,584.0,26.0,610.0,10,365,601,270,1246,1856.0,871,0.6990369181380417
40105.0,Norwood - Payneham - St Peters,2024,394.0,5.0,399.0,7,210,302,127,646,1045.0,429,0.6640866873065016
40105.0,Norwood - Payneham - St Peters,2025,373.0,12.0,385.0,8,213,361,160,742,1127.0,521,0.7021563342318059
40106.0,Prospect - Walkerville,2024,231.0,10.0,241.0,0,103,170,74,347,588.0,244,0.7031700288184438
40106.0,Prospect - Walkerville,2025,227.0,15.0,242.0,2,118,204,96,420,662.0,300,0.7142857142857143
40107.0,Unley,2024,871.0,53.0,924.0,4,132,230,144,510,1434.0,374,0.7333333333333333
40107.0,Unley,2025,918.0,57.0,975.0,4,141,301,150,596,1571.0,451,0.7567114093959731
40201.0,Gawler - Two Wells,2024,296.0,10.0,306.0,7,139,147,79,372,678.0,226,0.6075268817204301
40201.0,Gawler - Two Wells,2025,332.0,21.0,353.0,10,139,184,106,439,792.0,290,0.6605922551252847
40202.0,Playford,2024,774.0,36.0,810.0,45,450,487,237,1219,2029.0,724,0.593929450369155
40202.0,Playford,2025,780.0,31.0,811.0,39,443,530,312,1324,2135.0,842,0.6359516616314199
